steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel
107,108.35568237304688,92.64934539794922,0.10499138922846944,15.117996404130002,-0.6250328137617043,7.355693801714614,0.35081303080631215,1.0,-0.1542145013809204,0.0,108.83402252197266,85.8315200805664,108.88095092773438,100.60144805908203,-0.1980005610062414,-0.10505162298461086,7.851503429310754e-05,None,100.0
108,108.68544006347656,92.67440032958984,0.08697598662619449,15.26279104482069,-0.4870663076291881,7.685451812685711,0.32574045595181206,1.0,-0.1234525740146637,0.0,109.1636962890625,85.83047485351562,109.21062469482422,100.60040283203125,-0.16481217273366028,-0.08703711456899198,8.576130240977486e-05,None,100.0
109,108.99032592773438,92.69496154785156,0.07113875018998171,15.397094868080515,-0.34690524997379324,7.990338093413347,0.3051621173773305,1.0,-0.09944699704647064,0.0,109.46851348876953,85.82950592041016,109.51544189453125,100.59943389892578,-0.13528344330797298,-0.07120029882993509,9.247889575410084e-05,None,100.0
110,109.3043212890625,92.71405029296875,0.05588145453183652,15.53274385931646,-0.20685189003559412,8.304333658727014,0.28605505806513737,1.0,-0.07316666841506958,0.0,109.78244018554688,85.82850646972656,109.8293685913086,100.59843444824219,-0.10657647920518601,-0.05594302864656763,9.665157769350744e-05,None,100.0
111,109.58492279052734,92.72921752929688,0.04352096241515459,15.65221252831161,-0.08269112663933242,8.58493539191252,0.27087097440053204,1.0,-0.054440975189208984,0.0,110.06299591064453,85.8276138305664,110.10992431640625,100.59754180908203,-0.08316860668430436,-0.04358220917246152,9.95603387174747e-05,None,100.0
112,109.88386535644531,92.74365234375,0.03177267901821682,15.77672177159347,0.036335708997531246,8.88387821771205,0.25641782035341093,1.0,-0.033548105508089066,0.0,110.36189270019531,85.82666778564453,110.40882110595703,100.59659576416016,-0.060822150490589304,-0.031833213455813955,9.977122871503055e-05,None,100.0
113,110.19979095458984,92.7571792602539,0.021038537767354242,15.905723882646976,0.14929923153593216,9.19980386841118,0.24287120558791023,1.0,-0.014652268029749393,0.0,110.67776489257812,85.8256607055664,110.72469329833984,100.59558868408203,-0.04034244300666103,-0.021097911781035393,9.902383937762327e-05,None,100.0
114,110.49313354492188,92.76834869384766,0.01260487667799414,16.02336267891659,0.24111769515607526,9.493146799029462,0.23168330388130184,1.0,-0.0014507008017972112,0.0,110.9710693359375,85.8247299194336,111.01799774169922,100.59465789794922,-0.024222767721888385,-0.01266279816420724,9.62475308154647e-05,None,100.0
115,110.79595184326172,92.77857208251953,0.005450597136010803,16.143107931774363,0.3174085771735454,9.795965252023366,0.22144078598810207,1.0,0.010778961703181267,0.0,111.27385711669922,85.82376861572266,111.32078552246094,100.59369659423828,-0.010535595435654995,-0.005506640337875461,9.223953712038195e-05,None,100.0
116,111.12059020996094,92.788330078125,-0.000695617676728697,16.270031046805077,0.38120325715451725,10.120603369074766,0.21166234115035332,1.0,0.02158995158970356,0.0,111.59846496582031,85.82273864746094,111.64539337158203,100.59266662597656,0.001228389057575276,0.0006420155539117097,9.023168713151329e-05,None,100.0
117,111.4384536743164,92.79661560058594,-0.0050530808120190455,16.393122927202658,0.42505996334973145,10.438467201807043,0.2033569897864402,1.0,0.02804393135011196,0.0,111.91629028320312,85.82173156738281,111.96321868896484,100.59165954589844,0.009570730209117823,0.00500229739994944,8.809392805832818e-05,None,100.0
118,111.74711608886719,92.8037109375,-0.007984689060126922,16.51197606576535,0.45006022420171055,10.747129966706707,0.1962427099107469,1.0,0.032111309468746185,0.0,112.22492980957031,85.82074737548828,112.27185821533203,100.5906753540039,0.015184892952911023,0.007937048583408957,8.922407282986231e-05,None,100.0
119,112.06485748291016,92.81014251708984,-0.009823335996866278,16.63376216396644,0.4593772091844135,11.06487131040438,0.1897920827136325,1.0,0.03464890271425247,0.0,112.54264831542969,85.81974029541016,112.5895767211914,100.58966827392578,0.018708672278874492,0.00977934856813062,8.983109500804116e-05,None,100.0
120,112.40341186523438,92.81620788574219,-0.01075810553948409,16.762949145408967,0.4555653867856321,11.403424443872861,0.18370707395662025,1.0,0.035775113850831985,0.0,112.88117980957031,85.81866455078125,112.92810821533203,100.58859252929688,0.02050475187293972,0.010718476693201156,9.320411933569815e-05,None,100.0
